"RAW EXTRACTION LOG  —  All 1,195 questions extracted from BRSR, CDP, EcoVadis & GRI",,,,,
Row ID,Source Standard,Module / Section,Question ID,Indicator Type,Question Text
1065,GRI,GRI 306_ Waste 2020,GRI-306-4c,Disclosure Requirement,"[Waste diverted from disposal] Total weight of non-hazardous waste diverted from disposal in metric tons, and a"
1066,GRI,GRI 306_ Waste 2020,GRI-306-4d,Disclosure Requirement,"[Waste diverted from disposal] For each recovery operation listed in Disclosures 306-4-b and 306-4-c, a breakdown of"
1067,GRI,GRI 306_ Waste 2020,GRI-306-4e,Disclosure Requirement,[Waste diverted from disposal] Contextual information necessary to understand the data and how the data has been
1068,GRI,GRI 306_ Waste 2020,GRI-306-5a,Disclosure Requirement,"[Waste directed to disposal] Total weight of waste directed to disposal in metric tons, and a breakdown of this total"
1069,GRI,GRI 306_ Waste 2020,GRI-306-5b,Disclosure Requirement,"[Waste directed to disposal] Total weight of hazardous waste directed to disposal in metric tons, and a breakdown"
1070,GRI,GRI 306_ Waste 2020,GRI-306-5i,Disclosure Requirement,[Waste directed to disposal] Incineration (with energy recovery);
1071,GRI,GRI 306_ Waste 2020,GRI-306-5c,Disclosure Requirement,"[Waste directed to disposal] Total weight of non-hazardous waste directed to disposal in metric tons, and a"
1072,GRI,GRI 306_ Waste 2020,GRI-306-5d,Disclosure Requirement,"[Waste directed to disposal] For each disposal operation listed in Disclosures 306-5-b and 306-5-c, a breakdown of"
1073,GRI,GRI 306_ Waste 2020,GRI-306-5e,Disclosure Requirement,[Waste directed to disposal] Contextual information necessary to understand the data and how the data has been
1074,GRI,GRI 308_ Supplier Environmental Assessment 2016,GRI-308-1a,Disclosure Requirement,[New suppliers that were screened using] Percentage of new suppliers that were screened using environmental criteria.
1075,GRI,GRI 308_ Supplier Environmental Assessment 2016,GRI-308-2a,Disclosure Requirement,[Negative environmental impacts in the supply] Number of suppliers assessed for environmental impacts.
1076,GRI,GRI 308_ Supplier Environmental Assessment 2016,GRI-308-2b,Disclosure Requirement,[Negative environmental impacts in the supply] Number of suppliers identified as having significant actual and potential negative
1077,GRI,GRI 308_ Supplier Environmental Assessment 2016,GRI-308-2c,Disclosure Requirement,[Negative environmental impacts in the supply] Significant actual and potential negative environmental impacts identified in the supply
1078,GRI,GRI 308_ Supplier Environmental Assessment 2016,GRI-308-2d,Disclosure Requirement,[Negative environmental impacts in the supply] Percentage of suppliers identified as having significant actual and potential negative
1079,GRI,GRI 308_ Supplier Environmental Assessment 2016,GRI-308-2e,Disclosure Requirement,[Negative environmental impacts in the supply] Percentage of suppliers identified as having significant actual and potential negative
1080,GRI,GRI 3_ Material Topics 2021,GRI-3-1a,Disclosure Requirement,"[Process to determine material topics] describe the process it has followed to determine its material topics, including:"
1081,GRI,GRI 3_ Material Topics 2021,GRI-3-1i,Disclosure Requirement,"[Process to determine material topics] how it has identified actual and potential, negative and positive impacts on the"
1082,GRI,GRI 3_ Material Topics 2021,GRI-3-1b,Disclosure Requirement,[Process to determine material topics] specify the stakeholders and experts whose views have informed the process of
1083,GRI,GRI 3_ Material Topics 2021,GRI-3-2a,Disclosure Requirement,[List of material topics] list its material topics;
1084,GRI,GRI 3_ Material Topics 2021,GRI-3-2b,Disclosure Requirement,[List of material topics] report changes to the list of material topics compared to the previous reporting period.
1085,GRI,GRI 3_ Material Topics 2021,GRI-3-3a,Disclosure Requirement,"[Management of material topics] describe the actual and potential, negative and positive impacts on the economy,"
1086,GRI,GRI 3_ Material Topics 2021,GRI-3-3b,Disclosure Requirement,[Management of material topics] report whether the organization is involved with the negative impacts through its
1087,GRI,GRI 3_ Material Topics 2021,GRI-3-3c,Disclosure Requirement,[Management of material topics] describe its policies or commitments regarding the material topic;
1088,GRI,GRI 3_ Material Topics 2021,GRI-3-3d,Disclosure Requirement,"[Management of material topics] describe actions taken to manage the topic and related impacts, including:"
1089,GRI,GRI 3_ Material Topics 2021,GRI-3-3i,Disclosure Requirement,[Management of material topics] actions to prevent or mitigate potential negative impacts;
1090,GRI,GRI 3_ Material Topics 2021,GRI-3-3e,Disclosure Requirement,[Management of material topics] report the following information about tracking the effectiveness of the actions taken:
1091,GRI,GRI 3_ Material Topics 2021,GRI-3-3f,Disclosure Requirement,[Management of material topics] describe how engagement with stakeholders has informed the actions taken (3-3-d)
1092,GRI,GRI 401_ Employment 2016,GRI-401-1a,Disclosure Requirement,"[New employee hires and employee turnover] Total number and rate of new employee hires during the reporting period, by age group,"
1093,GRI,GRI 401_ Employment 2016,GRI-401-1b,Disclosure Requirement,"[New employee hires and employee turnover] Total number and rate of employee turnover during the reporting period, by age group,"
1094,GRI,GRI 401_ Employment 2016,GRI-401-2a,Disclosure Requirement,[Benefits provided to full-time employees that are] Benefits which are standard for full-time employees of the organization but are not
1095,GRI,GRI 401_ Employment 2016,GRI-401-2i,Disclosure Requirement,[Benefits provided to full-time employees that are] life insurance;
1096,GRI,GRI 401_ Employment 2016,GRI-401-2v,Disclosure Requirement,[Benefits provided to full-time employees that are] retirement provision;
1097,GRI,GRI 401_ Employment 2016,GRI-401-2b,Disclosure Requirement,[Benefits provided to full-time employees that are] The definition used for ‘significant locations of operation’.
1098,GRI,GRI 401_ Employment 2016,GRI-401-3a,Disclosure Requirement,"[Parental leave] Total number of employees that were entitled to parental leave, by gender."
1099,GRI,GRI 401_ Employment 2016,GRI-401-3b,Disclosure Requirement,"[Parental leave] Total number of employees that took parental leave, by gender."
1100,GRI,GRI 401_ Employment 2016,GRI-401-3c,Disclosure Requirement,[Parental leave] Total number of employees that returned to work in the reporting period after parental
1101,GRI,GRI 401_ Employment 2016,GRI-401-3d,Disclosure Requirement,[Parental leave] Total number of employees that returned to work after parental leave ended that were
1102,GRI,GRI 401_ Employment 2016,GRI-401-3e,Disclosure Requirement,"[Parental leave] Return to work and retention rates of employees that took parental leave, by gender."
1103,GRI,GRI 402_ Labor and Management Relations 2016,GRI-402-1a,Disclosure Requirement,[Minimum notice periods regarding operational] Minimum number of weeks’ notice typically provided to employees and their
1104,GRI,GRI 402_ Labor and Management Relations 2016,GRI-402-1b,Disclosure Requirement,"[Minimum notice periods regarding operational] For organizations with collective bargaining agreements, report whether the"
1105,GRI,GRI 403_ Occupational Health and Safety 2018,GRI-403-1a,Disclosure Requirement,[Occupational health and safety management] A statement of whether an occupational health and safety management system has
1106,GRI,GRI 403_ Occupational Health and Safety 2018,GRI-403-1i,Disclosure Requirement,"[Occupational health and safety management] the system has been implemented because of legal requirements and, if so, a list"
1107,GRI,GRI 403_ Occupational Health and Safety 2018,GRI-403-1b,Disclosure Requirement,"[Occupational health and safety management] A description of the scope of workers, activities, and workplaces covered by the"
1108,GRI,GRI 403_ Occupational Health and Safety 2018,GRI-403-2a,Disclosure Requirement,"[Hazard identification, risk assessment, and] A description of the processes used to identify work-related hazards and assess risks"
1109,GRI,GRI 403_ Occupational Health and Safety 2018,GRI-403-2i,Disclosure Requirement,"[Hazard identification, risk assessment, and] how the organization ensures the quality of these processes, including the"
1110,GRI,GRI 403_ Occupational Health and Safety 2018,GRI-403-2b,Disclosure Requirement,"[Hazard identification, risk assessment, and] A description of the processes for workers to report work-related hazards and"
1111,GRI,GRI 403_ Occupational Health and Safety 2018,GRI-403-2c,Disclosure Requirement,"[Hazard identification, risk assessment, and] A description of the policies and processes for workers to remove themselves from"
1112,GRI,GRI 403_ Occupational Health and Safety 2018,GRI-403-2d,Disclosure Requirement,"[Hazard identification, risk assessment, and] A description of the processes used to investigate work-related incidents, including the"
1113,GRI,GRI 403_ Occupational Health and Safety 2018,GRI-403-3a,Disclosure Requirement,[Occupational health services] A description of the occupational health services’ functions that contribute to the
1114,GRI,GRI 403_ Occupational Health and Safety 2018,GRI-403-4a,Disclosure Requirement,"[Worker participation, consultation, and] A description of the processes for worker participation and consultation in the"
1115,GRI,GRI 403_ Occupational Health and Safety 2018,GRI-403-4b,Disclosure Requirement,"[Worker participation, consultation, and] Where formal joint management-worker health and safety committees exist, a"
1116,GRI,GRI 403_ Occupational Health and Safety 2018,GRI-403-5a,Disclosure Requirement,"[Worker training on occupational health and safety] A description of any occupational health and safety training provided to workers,"
1117,GRI,GRI 403_ Occupational Health and Safety 2018,GRI-403-6a,Disclosure Requirement,[Promotion of worker health] An explanation of how the organization facilitates workers’ access to non-occupational
1118,GRI,GRI 403_ Occupational Health and Safety 2018,GRI-403-6b,Disclosure Requirement,[Promotion of worker health] A description of any voluntary health promotion services and programs offered to
1119,GRI,GRI 403_ Occupational Health and Safety 2018,GRI-403-7a,Disclosure Requirement,[Prevention and mitigation of occupational health] A description of the organization’s approach to preventing or mitigating significant
1120,GRI,GRI 403_ Occupational Health and Safety 2018,GRI-403-8a,Disclosure Requirement,[Workers covered by an occupational health and] If the organization has implemented an occupational health and safety management
1121,GRI,GRI 403_ Occupational Health and Safety 2018,GRI-403-8i,Disclosure Requirement,[Workers covered by an occupational health and] the number and percentage of all employees and workers who are not employees
1122,GRI,GRI 403_ Occupational Health and Safety 2018,GRI-403-8b,Disclosure Requirement,"[Workers covered by an occupational health and] Whether and, if so, why any workers have been excluded from this disclosure, including"
1123,GRI,GRI 403_ Occupational Health and Safety 2018,GRI-403-8c,Disclosure Requirement,"[Workers covered by an occupational health and] Any contextual information necessary to understand how the data have been compiled,"
1124,GRI,GRI 403_ Occupational Health and Safety 2018,GRI-403-9a,Disclosure Requirement,[Work-related injuries] For all employees:
1125,GRI,GRI 403_ Occupational Health and Safety 2018,GRI-403-9i,Disclosure Requirement,[Work-related injuries] The number and rate of fatalities as a result of work-related injury;
1126,GRI,GRI 403_ Occupational Health and Safety 2018,GRI-403-9v,Disclosure Requirement,[Work-related injuries] The number of hours worked.
1127,GRI,GRI 403_ Occupational Health and Safety 2018,GRI-403-9b,Disclosure Requirement,[Work-related injuries] For all workers who are not employees but whose work and/or workplace is controlled
1128,GRI,GRI 403_ Occupational Health and Safety 2018,GRI-403-9c,Disclosure Requirement,"[Work-related injuries] The work-related hazards that pose a risk of high-consequence injury, including:"
1129,GRI,GRI 403_ Occupational Health and Safety 2018,GRI-403-9d,Disclosure Requirement,[Work-related injuries] Any actions taken or underway to eliminate other work-related hazards and minimize
1130,GRI,GRI 403_ Occupational Health and Safety 2018,GRI-403-9e,Disclosure Requirement,"[Work-related injuries] Whether the rates have been calculated based on 200,000 or 1,000,000 hours worked."
1131,GRI,GRI 403_ Occupational Health and Safety 2018,GRI-403-9f,Disclosure Requirement,"[Work-related injuries] Whether and, if so, why any workers have been excluded from this disclosure, including"
1132,GRI,GRI 403_ Occupational Health and Safety 2018,GRI-403-9g,Disclosure Requirement,"[Work-related injuries] Any contextual information necessary to understand how the data have been compiled,"
